"row_id","state","region","sales","profit","sum_sales"
"823","New Jersey","East","240","72","240"
"824","New Jersey","East","10","5","10"
"825","California","West","68","4","68"
"826","California","West","168","40","168"
"827","Minnesota","Central","35","17","35"
"828","Minnesota","Central","37","11","37"
"829","Minnesota","Central","15","7","15"
"830","Kentucky","South","302","91","302"
"831","Kentucky","South","181","51","181"
"832","Kentucky","South","192","52","192"
"833","Kentucky","South","66","17","66"
"834","Florida","South","35","3","35"
"835","Florida","South","24","7","24"
"836","Florida","South","265","-111","265"
"837","Texas","Central","51","-79","51"
"838","Tennessee","South","10","3","10"
"839","Texas","Central","21","2","21"
"840","New York","East","60","16","60"
"841","New York","East","12","3","12"
"842","New York","East","186","9","186"
"843","California","West","37","12","37"
"844","California","West","27","9","27"
"845","California","West","11","3","11"
"846","California","West","15","7","15"
"847","Kentucky","South","84","23","84"
"848","Kentucky","South","288","78","288"
"849","Ohio","East","49","9","49"
"850","New Jersey","East","115","50","115"
"851","California","West","5","1","5"
"852","California","West","39","19","39"
"853","Mississippi","South","186","50","186"
"854","New York","East","44","15","44"
"855","New York","East","243","10","243"
"856","New York","East","40","19","40"
"857","New York","East","102","27","102"
"858","New York","East","21","6","21"
"859","New Jersey","East","8","4","8"
"860","New Jersey","East","7","4","7"
"861","California","West","7","0","7"
"862","California","West","23","11","23"
"863","Florida","South","191","41","191"
"864","Florida","South","5","1","5"
"865","Florida","South","59","5","59"
"866","Virginia","South","3","1","3"
"867","Virginia","South","52","21","52"
"868","Pennsylvania","East","16","5","16"
"869","Pennsylvania","East","45","-36","45"
"870","Pennsylvania","East","1141","-761","1141"
"871","Pennsylvania","East","281","-47","281"
"872","New Hampshire","East","34","17","34"
"873","New York","East","11","5","11"
"874","New York","East","106","37","106"
"875","North Carolina","South","192","67","192"
"876","New Hampshire","East","323","65","323"
"877","New Hampshire","East","30","13","30"
"878","New Hampshire","East","372","67","372"
"879","Pennsylvania","East","6","-4","6"
"880","New York","East","68","23","68"
"881","New York","East","1243","262","1243"
"882","Virginia","South","31","8","31"
"883","California","West","13","6","13"
"884","Michigan","Central","31","10","31"
"885","New York","East","17","6","17"
"886","California","West","14","5","14"
"887","California","West","84","2","84"
"888","Maryland","East","38","18","38"
"889","California","West","35","17","35"
"890","New York","East","150","15","150"
"891","New York","East","51","19","51"
"892","Michigan","Central","5","2","5"
"893","Michigan","Central","16","5","16"
"894","Michigan","Central","544","136","544"
"895","California","West","156","42","156"
"896","California","West","70","25","70"
"897","Texas","Central","16","5","16"
"898","Michigan","Central","104","52","104"
"899","New York","East","47","23","47"
"900","Ohio","East","9","-7","9"
"901","Texas","Central","10","3","10"
"902","Texas","Central","18","-32","18"
"903","Illinois","Central","324","20","324"
"904","California","West","20","10","20"
"905","California","West","65","3","65"
"906","California","West","13","6","13"
"907","New York","East","323","12","323"
"908","New York","East","91","3","91"
"909","New York","East","53","20","53"
"910","Michigan","Central","1200","324","1200"
"911","Michigan","Central","1929","829","1929"
"912","Michigan","Central","352","81","352"
"913","Connecticut","East","22","9","22"
"914","Wisconsin","Central","47","19","47"
"915","Wisconsin","Central","144","56","144"
"916","Texas","Central","100","-19","100"
"917","Texas","Central","798","-57","798"
"918","Texas","Central","9","-15","9"
"919","Texas","Central","149","50","149"
"920","Texas","Central","13","-1","13"
"921","Virginia","South","25","7","25"
"922","New York","East","85","35","85"
"923","New York","East","22","11","22"
"924","New York","East","407","114","407"
"925","New York","East","842","295","842"
"926","Pennsylvania","East","16","5","16"
"927","Pennsylvania","East","252","54","252"
"928","Virginia","South","46","13","46"
"929","Virginia","South","29","10","29"
"930","Ohio","East","15","3","15"
"931","Ohio","East","90","21","90"
"932","Ohio","East","14","5","14"
"933","Pennsylvania","East","12","4","12"
"934","Pennsylvania","East","45","15","45"
"935","Pennsylvania","East","30","-22","30"
"936","Pennsylvania","East","16","5","16"
"937","Pennsylvania","East","448","34","448"
"938","New Mexico","West","160","54","160"
"939","California","West","13","6","13"
"940","California","West","134","35","134"
"941","California","West","17","8","17"
"942","California","West","6","2","6"
"943","California","West","1114","42","1114"
"944","Washington","West","32","16","32"
"945","Washington","West","541","141","541"
"946","Washington","West","168","63","168"
"947","Arizona","West","393","-204","393"
"948","Pennsylvania","East","516","-13","516"
"949","Pennsylvania","East","1007","76","1007"
"950","Pennsylvania","East","2065","-620","2065"
"951","Pennsylvania","East","16","5","16"
"952","Pennsylvania","East","25","8","25"
"953","Pennsylvania","East","25","8","25"
"954","Texas","Central","27","3","27"
"955","Texas","Central","79","-12","79"
"956","Mississippi","South","174","43","174"
"957","Arizona","West","30","3","30"
"958","Arizona","West","5","-3","5"
"959","Arizona","West","16","6","16"
"960","California","West","205","53","205"
"961","California","West","322","28","322"
"962","Arkansas","South","6","3","6"
"963","California","West","22","11","22"
"964","Florida","South","5","2","5"
"965","New York","East","10","5","10"
"966","New York","East","36","10","36"
"967","New York","East","13","6","13"
"968","New York","East","192","92","192"
"969","New York","East","9","4","9"
"970","New York","East","502","0","502"
"971","Pennsylvania","East","127","29","127"
"972","Pennsylvania","East","124","-31","124"
"973","Pennsylvania","East","19","-14","19"
"974","Pennsylvania","East","30","10","30"
"975","New York","East","161","3","161"
"976","New York","East","76","26","76"
"977","Oregon","West","1","-1","1"
"978","Michigan","Central","3060","680","3060"
"979","North Carolina","South","3","-3","3"
"980","Indiana","Central","34","17","34"
"981","New York","East","599","93","599"
"982","Colorado","West","3","1","3"
"983","Colorado","West","560","56","560"
"984","Colorado","West","604","75","604"
"985","Texas","Central","8","3","8"
"986","Texas","Central","28","9","28"
"987","Texas","Central","337","45","337"
"988","Texas","Central","1","-2","1"
"989","New York","East","520","73","520"
"990","New York","East","18","5","18"
"991","Florida","South","1167","131","1167"
"992","New York","East","15","5","15"
"993","California","West","10","5","10"
"994","California","West","155","70","155"
"995","Virginia","South","2716","1276","2716"
"996","Virginia","South","618","173","618"
"997","Kentucky","South","11","5","11"
"998","Kentucky","South","37","10","37"
"999","Kentucky","South","24","9","24"
"1000","Kentucky","South","33","13","33"
"1001","Washington","West","44","11","44"
"1002","New York","East","2310","762","2310"
"1003","New York","East","1091","-291","1091"
"1004","New York","East","19","9","19"
"1005","California","West","485","92","485"
"1006","North Carolina","South","115","40","115"
"1007","Arizona","West","7","2","7"
"1008","Arizona","West","4","-4","4"
"1009","Iowa","Central","45","21","45"
"1010","Illinois","Central","96","6","96"
"1011","California","West","152","27","152"
"1012","Washington","West","155","47","155"
"1013","Washington","West","14","4","14"
"1014","Washington","West","1618","356","1618"
"1015","Washington","West","100","37","100"
"1016","California","West","32","16","32"
"1017","New York","East","14","7","14"
"1018","New York","East","156","64","156"
"1019","New York","East","125","2","125"
"1020","New York","East","602","156","602"
"1021","District of Columbia","East","23","9","23"
"1022","District of Columbia","East","1268","317","1268"
"1023","District of Columbia","East","1380","649","1380"
"1024","Pennsylvania","East","6","2","6"
"1025","California","West","12","4","12"
"1026","Ohio","East","16","5","16"
"1027","Ohio","East","63","21","63"
"1028","Ohio","East","16","-10","16"
"1029","New Jersey","East","177","83","177"
"1030","New Jersey","East","198","57","198"
"1031","New Jersey","East","855","214","855"
"1032","New Jersey","East","124","52","124"
"1033","New Jersey","East","14","7","14"
"1034","Ohio","East","16","5","16"
"1035","Ohio","East","3","-2","3"
"1036","Ohio","East","14","-11","14"
"1037","Missouri","Central","87","9","87"
"1038","California","West","37","14","37"
"1039","North Carolina","South","24","3","24"
"1040","North Carolina","South","29","2","29"
"1041","Missouri","Central","697","146","697"
"1042","New York","East","32","11","32"
"1043","New York","East","722","90","722"
"1044","Illinois","Central","9","3","9"
"1045","Illinois","Central","58","-146","58"
"1046","Illinois","Central","255","-18","255"
"1047","Florida","South","1364","85","1364"
"1048","Florida","South","102","-4","102"
"1049","California","West","1114","125","1114"
"1050","California","West","100","38","100"
"1051","Pennsylvania","East","168","-29","168"
"1052","Pennsylvania","East","7","2","7"
"1053","Pennsylvania","East","283","57","283"
"1054","New York","East","11","4","11"
"1055","New York","East","108","23","108"
"1056","New York","East","82","28","82"
"1057","New York","East","9","3","9"
"1058","California","West","20","7","20"
"1059","California","West","66","23","66"
"1060","Pennsylvania","East","4","2","4"
"1061","Texas","Central","108","-29","108"
"1062","Ohio","East","45","5","45"
"1063","Ohio","East","10","-2","10"
"1064","Ohio","East","8","1","8"
"1065","Ohio","East","119","-28","119"
"1066","Ohio","East","1","0","1"
"1067","Ohio","East","55","-46","55"
"1068","California","West","195","12","195"
"1069","Texas","Central","2","0","2"
"1070","Pennsylvania","East","25","-18","25"
"1071","California","West","19","5","19"
"1072","Colorado","West","29","10","29"
"1073","New York","East","9","3","9"
"1074","Arizona","West","6","-5","6"
"1075","Arizona","West","4","-3","4"
"1076","Arizona","West","32","2","32"
"1077","Indiana","Central","41","11","41"
"1078","Washington","West","120","34","120"
"1079","Washington","West","31","8","31"
"1080","Washington","West","7","2","7"
"1081","Michigan","Central","20","9","20"
"1082","Michigan","Central","1107","122","1107"
"1083","New York","East","837","-265","837"
"1084","New York","East","26","12","26"
"1085","New York","East","363","105","363"
"1086","New York","East","4900","2401","4900"
"1087","Iowa","Central","6","3","6"
"1088","California","West","72","7","72"
"1089","California","West","3","2","3"
"1090","North Carolina","South","32","2","32"
"1091","North Carolina","South","72","25","72"
"1092","California","West","120","34","120"
"1093","California","West","219","19","219"
"1094","Maryland","East","29","14","29"
"1095","Maryland","East","356","103","356"
"1096","North Carolina","South","348","30","348"
"1097","North Carolina","South","36","-29","36"
"1098","California","West","448","11","448"
"1099","California","West","7","2","7"
"1100","California","West","9","4","9"
